,close
8563,"[29.394, 29.416]"
8564,"[29.416, 29.462]"
8565,"[29.462, 29.488]"
8566,"[29.488, 29.501]"
8567,"[29.501, 29.544]"
8568,"[29.544, 29.54]"
8569,"[29.54, 29.562]"
8570,"[29.562, 29.661]"
8571,"[29.661, 29.703]"
8572,"[29.703, 29.68]"
8573,"[29.68, 29.722]"
8574,"[29.722, 29.657]"
8575,"[29.657, 29.668]"
8576,"[29.668, 29.731]"
8577,"[29.731, 29.783]"
8578,"[29.783, 29.764]"
8579,"[29.764, 29.738]"
8580,"[29.738, 29.714]"
8581,"[29.714, 29.633]"
8582,"[29.633, 29.74]"
8583,"[29.74, 29.786]"
8584,"[29.786, 29.796]"
8585,"[29.796, 29.769]"
8586,"[29.769, 29.765]"
8587,"[29.765, 29.739]"
8588,"[29.739, 29.753]"
8589,"[29.753, 29.756]"
8590,"[29.756, 29.682]"
8591,"[29.682, 29.764]"
8592,"[29.764, 29.754]"
8593,"[29.754, 29.726]"
8594,"[29.726, 29.73]"
8595,"[29.73, 29.701]"
8596,"[29.701, 29.642]"
8597,"[29.642, 29.728]"
8598,"[29.728, 29.762]"
8599,"[29.762, 29.696]"
8600,"[29.696, 29.72]"
8601,"[29.72, 29.736]"
8602,"[29.736, 29.688]"
8603,"[29.688, 29.678]"
8604,"[29.678, 29.712]"
8605,"[29.712, 29.795]"
8606,"[29.795, 29.816]"
8607,"[29.816, 29.813]"
8608,"[29.813, 29.884]"
8609,"[29.884, 30.056]"
8610,"[30.056, 29.931]"
8611,"[29.931, 29.896]"
8612,"[29.896, 29.911]"
8613,"[29.911, 29.898]"
8614,"[29.898, 29.847]"
8615,"[29.847, 29.868]"
8616,"[29.868, 29.826]"
8617,"[29.826, 29.833]"
8618,"[29.833, 29.832]"
8619,"[29.832, 29.778]"
8620,"[29.778, 29.807]"
8621,"[29.807, 29.83]"
8622,"[29.83, 29.922]"
8623,"[29.922, 29.905]"
8624,"[29.905, 29.902]"
8625,"[29.902, 29.916]"
8626,"[29.916, 29.919]"
8627,"[29.919, 29.902]"
8628,"[29.902, 29.844]"
8629,"[29.844, 29.845]"
8630,"[29.845, 29.829]"
8631,"[29.829, 29.832]"
8632,"[29.832, 29.847]"
8633,"[29.847, 29.759]"
8634,"[29.759, 29.836]"
8635,"[29.836, 29.776]"
8636,"[29.776, 29.764]"
8637,"[29.764, 29.722]"
8638,"[29.722, 29.704]"
8639,"[29.704, 29.684]"
8640,"[29.684, 29.696]"
8641,"[29.696, 29.736]"
8642,"[29.736, 29.692]"
8643,"[29.692, 29.664]"
8644,"[29.664, 29.642]"
8645,"[29.642, 29.687]"
8646,"[29.687, 29.757]"
8647,"[29.757, 29.785]"
8648,"[29.785, 29.75]"
8649,"[29.75, 29.732]"
8650,"[29.732, 29.698]"
8651,"[29.698, 29.669]"
8652,"[29.669, 29.676]"
8653,"[29.676, 29.654]"
8654,"[29.654, 29.665]"
8655,"[29.665, 29.639]"
8656,"[29.639, 29.553]"
8657,"[29.553, 29.566]"
8658,"[29.566, 29.584]"
8659,"[29.584, 29.526]"
8660,"[29.526, 29.495]"
8661,"[29.495, 29.506]"
8662,"[29.506, 29.506]"
8663,"[29.506, 29.55]"
8664,"[29.55, 29.541]"
8665,"[29.541, 29.593]"
8666,"[29.593, 29.533]"
8667,"[29.533, 29.58]"
8668,"[29.58, 29.6]"
8669,"[29.6, 29.612]"
8670,"[29.612, 29.554]"
8671,"[29.554, 29.517]"
8672,"[29.517, 29.503]"
8673,"[29.503, 29.478]"
8674,"[29.478, 29.432]"
8675,"[29.432, 29.486]"
8676,"[29.486, 29.514]"
8677,"[29.514, 29.491]"
8678,"[29.491, 29.464]"
8679,"[29.464, 29.461]"
8680,"[29.461, 29.521]"
8681,"[29.521, 29.412]"
8682,"[29.412, 29.372]"
8683,"[29.372, 29.389]"
8684,"[29.389, 29.373]"
8685,"[29.373, 29.254]"
8686,"[29.254, 29.244]"
8687,"[29.244, 29.21]"
8688,"[29.21, 29.201]"
8689,"[29.201, 29.205]"
8690,"[29.205, 29.158]"
8691,"[29.158, 29.207]"
8692,"[29.207, 29.116]"
8693,"[29.116, 29.072]"
8694,"[29.072, 29.06]"
8695,"[29.06, 29.038]"
8696,"[29.038, 28.997]"
8697,"[28.997, 28.963]"
8698,"[28.963, 28.932]"
8699,"[28.932, 28.994]"
8700,"[28.994, 29.097]"
8701,"[29.097, 29.077]"
8702,"[29.077, 28.993]"
8703,"[28.993, 29.062]"
8704,"[29.062, 29.026]"
8705,"[29.026, 29.08]"
8706,"[29.08, 29.094]"
8707,"[29.094, 29.054]"
8708,"[29.054, 29.071]"
8709,"[29.071, 29.117]"
8710,"[29.117, 29.218]"
8711,"[29.218, 29.172]"
8712,"[29.172, 29.16]"
8713,"[29.16, 29.15]"
8714,"[29.15, 29.161]"
8715,"[29.161, 29.164]"
8716,"[29.164, 29.136]"
8717,"[29.136, 29.111]"
8718,"[29.111, 29.123]"
8719,"[29.123, 29.121]"
8720,"[29.121, 29.136]"
8721,"[29.136, 29.096]"
8722,"[29.096, 29.137]"
8723,"[29.137, 29.162]"
8724,"[29.162, 29.086]"
8725,"[29.086, 29.098]"
8726,"[29.098, 29.01]"
8727,"[29.01, 29.055]"
8728,"[29.055, 29.031]"
8729,"[29.031, 29.123]"
8730,"[29.123, 29.134]"
8731,"[29.134, 29.128]"
8732,"[29.128, 29.161]"
8733,"[29.161, 29.128]"
8734,"[29.128, 29.121]"
8735,"[29.121, 29.108]"
8736,"[29.108, 29.115]"
8737,"[29.115, 29.096]"
8738,"[29.096, 29.04]"
8739,"[29.04, 29.0]"
8740,"[29.0, 28.956]"
8741,"[28.956, 28.95]"
8742,"[28.95, 28.989]"
8743,"[28.989, 28.984]"
8744,"[28.984, 29.049]"
8745,"[29.049, 28.95]"
8746,"[28.95, 28.901]"
8747,"[28.901, 28.95]"
8748,"[28.95, 28.907]"
8749,"[28.907, 28.933]"
8750,"[28.933, 28.836]"
8751,"[28.836, 28.774]"
8752,"[28.774, 28.823]"
8753,"[28.823, 28.836]"
8754,"[28.836, 28.942]"
8755,"[28.942, 29.004]"
8756,"[29.004, 28.978]"
8757,"[28.978, 29.003]"
8758,"[29.003, 29.163]"
8759,"[29.163, 29.177]"
8760,"[29.177, 29.278]"
8761,"[29.278, 29.183]"
8762,"[29.183, 29.229]"
8763,"[29.229, 29.198]"
8764,"[29.198, 29.249]"
8765,"[29.249, 29.23]"
8766,"[29.23, 29.21]"
8767,"[29.21, 29.324]"
8768,"[29.324, 29.283]"
8769,"[29.283, 29.295]"
8770,"[29.295, 29.296]"
8771,"[29.296, 29.304]"
8772,"[29.304, 29.244]"
8773,"[29.244, 29.268]"
8774,"[29.268, 29.294]"
8775,"[29.294, 29.324]"
8776,"[29.324, 29.299]"
8777,"[29.299, 29.258]"
8778,"[29.258, 29.242]"
8779,"[29.242, 29.234]"
8780,"[29.234, 29.209]"
8781,"[29.209, 29.321]"
8782,"[29.321, 29.273]"
8783,"[29.273, 29.304]"
8784,"[29.304, 29.394]"
8785,"[29.394, 29.383]"
8786,"[29.383, 29.328]"
8787,"[29.328, 29.384]"
8788,"[29.384, 29.427]"
8789,"[29.427, 29.468]"
8790,"[29.468, 29.426]"
8791,"[29.426, 29.423]"
8792,"[29.423, 29.402]"
8793,"[29.402, 29.412]"
8794,"[29.412, 29.403]"
8795,"[29.403, 29.433]"
8796,"[29.433, 29.468]"
8797,"[29.468, 29.414]"
8798,"[29.414, 29.46]"
8799,"[29.46, 29.414]"
8800,"[29.414, 29.435]"
8801,"[29.435, 29.476]"
8802,"[29.476, 29.338]"
8803,"[29.338, 29.302]"
8804,"[29.302, 29.263]"
8805,"[29.263, 29.303]"
8806,"[29.303, 29.317]"
8807,"[29.317, 29.306]"
8808,"[29.306, 29.364]"
8809,"[29.364, 29.264]"
8810,"[29.264, 29.2]"
8811,"[29.2, 29.156]"
8812,"[29.156, 29.171]"
8813,"[29.171, 29.29]"
8814,"[29.29, 29.243]"
8815,"[29.243, 29.345]"
8816,"[29.345, 29.396]"
8817,"[29.396, 29.3]"
8818,"[29.3, 29.308]"
8819,"[29.308, 29.276]"
8820,"[29.276, 29.235]"
8821,"[29.235, 29.278]"
8822,"[29.278, 29.26]"
8823,"[29.26, 29.292]"
8824,"[29.292, 29.347]"
8825,"[29.347, 29.238]"
8826,"[29.238, 29.226]"
8827,"[29.226, 29.263]"
8828,"[29.263, 29.279]"
8829,"[29.279, 29.308]"
8830,"[29.308, 29.304]"
8831,"[29.304, 29.244]"
8832,"[29.244, 29.234]"
8833,"[29.234, 29.239]"
8834,"[29.239, 29.163]"
8835,"[29.163, 29.204]"
8836,"[29.204, 29.266]"
8837,"[29.266, 29.236]"
8838,"[29.236, 29.295]"
8839,"[29.295, 29.301]"
8840,"[29.301, 29.31]"
8841,"[29.31, 29.321]"
8842,"[29.321, 29.286]"
8843,"[29.286, 29.229]"
8844,"[29.229, 29.245]"
8845,"[29.245, 29.203]"
8846,"[29.203, 29.191]"
8847,"[29.191, 29.128]"
8848,"[29.128, 29.166]"
8849,"[29.166, 29.097]"
8850,"[29.097, 29.119]"
8851,"[29.119, 29.148]"
8852,"[29.148, 29.128]"
8853,"[29.128, 29.169]"
8854,"[29.169, 29.161]"
8855,"[29.161, 29.229]"
8856,"[29.229, 29.232]"
8857,"[29.232, 29.224]"
8858,"[29.224, 29.252]"
8859,"[29.252, 29.26]"
8860,"[29.26, 29.281]"
8861,"[29.281, 29.286]"
8862,"[29.286, 29.292]"
8863,"[29.292, 29.253]"
8864,"[29.253, 29.294]"
8865,"[29.294, 29.284]"
8866,"[29.284, 29.307]"
8867,"[29.307, 29.337]"
8868,"[29.337, 29.374]"
8869,"[29.374, 29.324]"
8870,"[29.324, 29.297]"
8871,"[29.297, 29.301]"
8872,"[29.301, 29.24]"
8873,"[29.24, 29.221]"
8874,"[29.221, 29.133]"
8875,"[29.133, 29.092]"
8876,"[29.092, 29.108]"
8877,"[29.108, 29.142]"
8878,"[29.142, 29.144]"
8879,"[29.144, 29.113]"
8880,"[29.113, 29.142]"
8881,"[29.142, 29.215]"
8882,"[29.215, 29.187]"
8883,"[29.187, 29.191]"
8884,"[29.191, 29.11]"
8885,"[29.11, 29.187]"
8886,"[29.187, 29.232]"
8887,"[29.232, 29.218]"
8888,"[29.218, 29.225]"
8889,"[29.225, 29.265]"
8890,"[29.265, 29.326]"
8891,"[29.326, 29.283]"
8892,"[29.283, 29.221]"
8893,"[29.221, 29.223]"
8894,"[29.223, 29.232]"
8895,"[29.232, 29.269]"
8896,"[29.269, 29.277]"
8897,"[29.277, 29.305]"
8898,"[29.305, 29.308]"
8899,"[29.308, 29.287]"
8900,"[29.287, 29.271]"
8901,"[29.271, 29.298]"
8902,"[29.298, 29.19]"
8903,"[29.19, 29.23]"
8904,"[29.23, 29.191]"
8905,"[29.191, 29.145]"
8906,"[29.145, 29.118]"
8907,"[29.118, 29.097]"
8908,"[29.097, 29.116]"
8909,"[29.116, 29.132]"
8910,"[29.132, 29.111]"
8911,"[29.111, 29.118]"
8912,"[29.118, 29.139]"
8913,"[29.139, 29.136]"
8914,"[29.136, 29.157]"
8915,"[29.157, 29.12]"
8916,"[29.12, 29.116]"
8917,"[29.116, 29.098]"
8918,"[29.098, 29.052]"
8919,"[29.052, 29.083]"
8920,"[29.083, 29.102]"
8921,"[29.102, 29.047]"
8922,"[29.047, 29.056]"
8923,"[29.056, 29.018]"
8924,"[29.018, 29.112]"
8925,"[29.112, 29.098]"
8926,"[29.098, 29.084]"
8927,"[29.084, 29.105]"
8928,"[29.105, 29.127]"
8929,"[29.127, 29.115]"
8930,"[29.115, 29.008]"
8931,"[29.008, 29.043]"
8932,"[29.043, 29.028]"
8933,"[29.028, 29.024]"
8934,"[29.024, 29.048]"
8935,"[29.048, 29.073]"
8936,"[29.073, 29.072]"
8937,"[29.072, 28.969]"
8938,"[28.969, 28.944]"
8939,"[28.944, 28.965]"
8940,"[28.965, 29.007]"
8941,"[29.007, 29.014]"
8942,"[29.014, 29.034]"
8943,"[29.034, 29.11]"
8944,"[29.11, 29.196]"
8945,"[29.196, 29.234]"
8946,"[29.234, 29.222]"
8947,"[29.222, 29.275]"
8948,"[29.275, 29.27]"
8949,"[29.27, 29.223]"
8950,"[29.223, 29.229]"
8951,"[29.229, 29.151]"
8952,"[29.151, 29.139]"
8953,"[29.139, 29.129]"
8954,"[29.129, 29.12]"
8955,"[29.12, 29.118]"
8956,"[29.118, 29.115]"
8957,"[29.115, 29.114]"
8958,"[29.114, 29.075]"
8959,"[29.075, 29.058]"
8960,"[29.058, 29.029]"
8961,"[29.029, 29.044]"
8962,"[29.044, 29.015]"
8963,"[29.015, 28.983]"
8964,"[28.983, 29.0]"
8965,"[29.0, 29.008]"
8966,"[29.008, 29.033]"
8967,"[29.033, 28.964]"
8968,"[28.964, 28.899]"
8969,"[28.899, 28.898]"
8970,"[28.898, 28.922]"
8971,"[28.922, 28.977]"
8972,"[28.977, 28.941]"
8973,"[28.941, 29.005]"
8974,"[29.005, 28.984]"
8975,"[28.984, 28.941]"
8976,"[28.941, 28.99]"
8977,"[28.99, 29.001]"
8978,"[29.001, 28.977]"
8979,"[28.977, 29.046]"
8980,"[29.046, 29.059]"
8981,"[29.059, 29.074]"
8982,"[29.074, 29.079]"
8983,"[29.079, 29.08]"
8984,"[29.08, 28.994]"
8985,"[28.994, 29.018]"
8986,"[29.018, 28.968]"
8987,"[28.968, 28.986]"
8988,"[28.986, 29.038]"
8989,"[29.038, 29.034]"
8990,"[29.034, 29.046]"
8991,"[29.046, 29.038]"
8992,"[29.038, 29.021]"
8993,"[29.021, 28.959]"
8994,"[28.959, 29.047]"
8995,"[29.047, 29.038]"
8996,"[29.038, 28.996]"
8997,"[28.996, 28.9]"
8998,"[28.9, 28.944]"
8999,"[28.944, 28.943]"
9000,"[28.943, 29.034]"
9001,"[29.034, 28.983]"
9002,"[28.983, 29.043]"
9003,"[29.043, 29.062]"
9004,"[29.062, 28.962]"
9005,"[28.962, 28.972]"
9006,"[28.972, 28.97]"
9007,"[28.97, 28.961]"
9008,"[28.961, 28.978]"
9009,"[28.978, 28.925]"
9010,"[28.925, 28.839]"
9011,"[28.839, 29.012]"
9012,"[29.012, 29.125]"
9013,"[29.125, 29.141]"
9014,"[29.141, 29.135]"
9015,"[29.135, 29.095]"
9016,"[29.095, 29.104]"
9017,"[29.104, 29.033]"
9018,"[29.033, 29.058]"
9019,"[29.058, 28.968]"
9020,"[28.968, 28.958]"
9021,"[28.958, 28.945]"
9022,"[28.945, 28.936]"
9023,"[28.936, 28.918]"
9024,"[28.918, 28.981]"
9025,"[28.981, 29.009]"
9026,"[29.009, 29.037]"
9027,"[29.037, 29.093]"
9028,"[29.093, 29.043]"
9029,"[29.043, 29.024]"
9030,"[29.024, 28.989]"
9031,"[28.989, 28.922]"
9032,"[28.922, 28.933]"
9033,"[28.933, 28.9]"
9034,"[28.9, 28.894]"
9035,"[28.894, 28.888]"
9036,"[28.888, 28.839]"
9037,"[28.839, 28.846]"
9038,"[28.846, 28.852]"
9039,"[28.852, 28.916]"
9040,"[28.916, 28.957]"
9041,"[28.957, 28.977]"
9042,"[28.977, 28.988]"
9043,"[28.988, 28.967]"
9044,"[28.967, 29.139]"
9045,"[29.139, 29.096]"
9046,"[29.096, 29.048]"
9047,"[29.048, 29.006]"
9048,"[29.006, 29.109]"
9049,"[29.109, 29.086]"
9050,"[29.086, 29.076]"
9051,"[29.076, 29.023]"
9052,"[29.023, 29.053]"
9053,"[29.053, 29.01]"
9054,"[29.01, 28.963]"
9055,"[28.963, 29.04]"
9056,"[29.04, 29.067]"
9057,"[29.067, 29.134]"
9058,"[29.134, 29.136]"
9059,"[29.136, 29.102]"
9060,"[29.102, 29.083]"
9061,"[29.083, 29.08]"
9062,"[29.08, 29.059]"
9063,"[29.059, 29.066]"
9064,"[29.066, 29.047]"
9065,"[29.047, 29.035]"
9066,"[29.035, 29.043]"
9067,"[29.043, 29.051]"
9068,"[29.051, 29.058]"
9069,"[29.058, 29.11]"
9070,"[29.11, 29.21]"
9071,"[29.21, 29.274]"
9072,"[29.274, 29.254]"
9073,"[29.254, 29.304]"
9074,"[29.304, 29.26]"
9075,"[29.26, 29.192]"
9076,"[29.192, 29.166]"
9077,"[29.166, 29.2]"
9078,"[29.2, 29.196]"
9079,"[29.196, 29.137]"
9080,"[29.137, 29.1]"
9081,"[29.1, 29.069]"
9082,"[29.069, 29.043]"
9083,"[29.043, 29.064]"
9084,"[29.064, 29.051]"
9085,"[29.051, 28.989]"
9086,"[28.989, 28.958]"
9087,"[28.958, 28.934]"
9088,"[28.934, 28.901]"
9089,"[28.901, 28.898]"
9090,"[28.898, 28.951]"
9091,"[28.951, 28.971]"
9092,"[28.971, 28.985]"
9093,"[28.985, 28.976]"
9094,"[28.976, 28.986]"
9095,"[28.986, 29.006]"
9096,"[29.006, 29.096]"
9097,"[29.096, 29.144]"
9098,"[29.144, 29.071]"
9099,"[29.071, 29.09]"
9100,"[29.09, 29.017]"
9101,"[29.017, 28.98]"
9102,"[28.98, 28.991]"
9103,"[28.991, 28.99]"
9104,"[28.99, 28.896]"
9105,"[28.896, 28.932]"
9106,"[28.932, 28.912]"
9107,"[28.912, 28.926]"
9108,"[28.926, 28.895]"
9109,"[28.895, 28.97]"
9110,"[28.97, 28.974]"
9111,"[28.974, 29.007]"
9112,"[29.007, 29.02]"
9113,"[29.02, 29.026]"
9114,"[29.026, 28.922]"
9115,"[28.922, 28.893]"
9116,"[28.893, 28.905]"
9117,"[28.905, 28.952]"
9118,"[28.952, 28.933]"
9119,"[28.933, 28.979]"
9120,"[28.979, 29.078]"
9121,"[29.078, 29.169]"
9122,"[29.169, 29.148]"
9123,"[29.148, 29.18]"
9124,"[29.18, 29.098]"
9125,"[29.098, 29.143]"
9126,"[29.143, 29.152]"
9127,"[29.152, 29.165]"
9128,"[29.165, 29.162]"
9129,"[29.162, 29.147]"
9130,"[29.147, 29.155]"
9131,"[29.155, 29.189]"
9132,"[29.189, 29.128]"
9133,"[29.128, 29.161]"
9134,"[29.161, 29.142]"
9135,"[29.142, 29.065]"
9136,"[29.065, 28.983]"
9137,"[28.983, 28.957]"
9138,"[28.957, 28.973]"
9139,"[28.973, 28.923]"
9140,"[28.923, 28.954]"
9141,"[28.954, 28.989]"
9142,"[28.989, 28.987]"
9143,"[28.987, 28.913]"
9144,"[28.913, 28.917]"
9145,"[28.917, 28.88]"
9146,"[28.88, 28.845]"
9147,"[28.845, 28.901]"
9148,"[28.901, 28.911]"
9149,"[28.911, 28.892]"
9150,"[28.892, 28.873]"
9151,"[28.873, 28.856]"
9152,"[28.856, 28.851]"
9153,"[28.851, 28.834]"
9154,"[28.834, 28.819]"
9155,"[28.819, 28.792]"
9156,"[28.792, 28.803]"
9157,"[28.803, 28.858]"
9158,"[28.858, 28.851]"
9159,"[28.851, 28.881]"
9160,"[28.881, 28.678]"
9161,"[28.678, 28.696]"
9162,"[28.696, 28.707]"
9163,"[28.707, 28.587]"
9164,"[28.587, 28.629]"
9165,"[28.629, 28.669]"
9166,"[28.669, 28.648]"
9167,"[28.648, 28.631]"
9168,"[28.631, 28.637]"
9169,"[28.637, 28.636]"
9170,"[28.636, 28.654]"
9171,"[28.654, 28.745]"
9172,"[28.745, 28.744]"
9173,"[28.744, 28.711]"
9174,"[28.711, 28.785]"
9175,"[28.785, 28.8]"
9176,"[28.8, 28.774]"
9177,"[28.774, 28.758]"
9178,"[28.758, 28.696]"
9179,"[28.696, 28.734]"
9180,"[28.734, 28.697]"
9181,"[28.697, 28.671]"
9182,"[28.671, 28.629]"
9183,"[28.629, 28.687]"
9184,"[28.687, 28.72]"
9185,"[28.72, 28.698]"
9186,"[28.698, 28.688]"
9187,"[28.688, 28.63]"
9188,"[28.63, 28.675]"
9189,"[28.675, 28.697]"
9190,"[28.697, 28.704]"
9191,"[28.704, 28.752]"
9192,"[28.752, 28.758]"
9193,"[28.758, 28.737]"
9194,"[28.737, 28.745]"
9195,"[28.745, 28.71]"
9196,"[28.71, 28.754]"
9197,"[28.754, 28.721]"
9198,"[28.721, 28.703]"
9199,"[28.703, 28.666]"
9200,"[28.666, 28.657]"
9201,"[28.657, 28.694]"
9202,"[28.694, 28.655]"
9203,"[28.655, 28.658]"
9204,"[28.658, 28.714]"
9205,"[28.714, 28.708]"
9206,"[28.708, 28.66]"
9207,"[28.66, 28.662]"
9208,"[28.662, 28.657]"
9209,"[28.657, 28.671]"
9210,"[28.671, 28.743]"
9211,"[28.743, 28.705]"
9212,"[28.705, 28.727]"
9213,"[28.727, 28.778]"
9214,"[28.778, 28.7]"
9215,"[28.7, 28.704]"
9216,"[28.704, 28.684]"
9217,"[28.684, 28.697]"
9218,"[28.697, 28.696]"
9219,"[28.696, 28.628]"
9220,"[28.628, 28.562]"
9221,"[28.562, 28.587]"
9222,"[28.587, 28.565]"
9223,"[28.565, 28.54]"
9224,"[28.54, 28.566]"
9225,"[28.566, 28.559]"
9226,"[28.559, 28.557]"
9227,"[28.557, 28.467]"
9228,"[28.467, 28.525]"
9229,"[28.525, 28.536]"
9230,"[28.536, 28.551]"
9231,"[28.551, 28.603]"
9232,"[28.603, 28.608]"
9233,"[28.608, 28.613]"
9234,"[28.613, 28.642]"
9235,"[28.642, 28.602]"
9236,"[28.602, 28.559]"
9237,"[28.559, 28.565]"
9238,"[28.565, 28.61]"
9239,"[28.61, 28.632]"
9240,"[28.632, 28.683]"
9241,"[28.683, 28.676]"
9242,"[28.676, 28.704]"
9243,"[28.704, 28.722]"
9244,"[28.722, 28.767]"
9245,"[28.767, 28.793]"
9246,"[28.793, 28.758]"
9247,"[28.758, 28.802]"
9248,"[28.802, 28.783]"
9249,"[28.783, 28.832]"
9250,"[28.832, 28.8]"
9251,"[28.8, 28.829]"
9252,"[28.829, 28.785]"
9253,"[28.785, 28.82]"
9254,"[28.82, 28.832]"
9255,"[28.832, 28.926]"
9256,"[28.926, 28.965]"
9257,"[28.965, 28.954]"
9258,"[28.954, 28.915]"
9259,"[28.915, 28.881]"
9260,"[28.881, 28.876]"
9261,"[28.876, 28.884]"
9262,"[28.884, 28.845]"
9263,"[28.845, 28.824]"
9264,"[28.824, 28.862]"
9265,"[28.862, 28.791]"
9266,"[28.791, 28.817]"
9267,"[28.817, 28.787]"
9268,"[28.787, 28.792]"
9269,"[28.792, 28.792]"
9270,"[28.792, 28.747]"
9271,"[28.747, 28.741]"
9272,"[28.741, 28.752]"
9273,"[28.752, 28.74]"
9274,"[28.74, 28.73]"
9275,"[28.73, 28.671]"
9276,"[28.671, 28.669]"
9277,"[28.669, 28.638]"
9278,"[28.638, 28.674]"
9279,"[28.674, 28.684]"
9280,"[28.684, 28.682]"
9281,"[28.682, 28.795]"
9282,"[28.795, 28.789]"
9283,"[28.789, 28.768]"
9284,"[28.768, 28.646]"
9285,"[28.646, 28.71]"
9286,"[28.71, 28.726]"
9287,"[28.726, 28.706]"
9288,"[28.706, 28.688]"
9289,"[28.688, 28.703]"
9290,"[28.703, 28.708]"
9291,"[28.708, 28.731]"
9292,"[28.731, 28.753]"
9293,"[28.753, 28.78]"
9294,"[28.78, 28.748]"
9295,"[28.748, 28.736]"
9296,"[28.736, 28.666]"
9297,"[28.666, 28.699]"
9298,"[28.699, 28.753]"
9299,"[28.753, 28.77]"
9300,"[28.77, 28.835]"
9301,"[28.835, 28.805]"
9302,"[28.805, 28.771]"
9303,"[28.771, 28.773]"
9304,"[28.773, 28.798]"
9305,"[28.798, 28.773]"
9306,"[28.773, 28.827]"
9307,"[28.827, 28.884]"
9308,"[28.884, 28.924]"
9309,"[28.924, 28.898]"
9310,"[28.898, 28.884]"
9311,"[28.884, 28.906]"
9312,"[28.906, 28.891]"
9313,"[28.891, 28.896]"
9314,"[28.896, 29.052]"
9315,"[29.052, 29.03]"
9316,"[29.03, 28.961]"
9317,"[28.961, 28.917]"
9318,"[28.917, 28.932]"
9319,"[28.932, 28.922]"
9320,"[28.922, 28.965]"
9321,"[28.965, 28.986]"
9322,"[28.986, 28.968]"
9323,"[28.968, 28.957]"
9324,"[28.957, 28.994]"
9325,"[28.994, 28.954]"
9326,"[28.954, 28.978]"
9327,"[28.978, 29.02]"
9328,"[29.02, 29.035]"
9329,"[29.035, 29.019]"
9330,"[29.019, 29.008]"
9331,"[29.008, 28.988]"
9332,"[28.988, 29.021]"
9333,"[29.021, 29.016]"
9334,"[29.016, 29.037]"
9335,"[29.037, 29.009]"
9336,"[29.009, 28.971]"
9337,"[28.971, 28.978]"
9338,"[28.978, 28.937]"
9339,"[28.937, 28.919]"
9340,"[28.919, 29.008]"
9341,"[29.008, 28.95]"
9342,"[28.95, 28.915]"
9343,"[28.915, 28.902]"
9344,"[28.902, 28.96]"
9345,"[28.96, 29.005]"
9346,"[29.005, 28.962]"
9347,"[28.962, 28.946]"
9348,"[28.946, 28.854]"
9349,"[28.854, 28.896]"
9350,"[28.896, 28.98]"
9351,"[28.98, 28.981]"
9352,"[28.981, 29.044]"
9353,"[29.044, 29.013]"
9354,"[29.013, 29.067]"
9355,"[29.067, 29.061]"
9356,"[29.061, 29.052]"
9357,"[29.052, 29.022]"
9358,"[29.022, 29.051]"
9359,"[29.051, 29.008]"
9360,"[29.008, 28.987]"
9361,"[28.987, 28.941]"
9362,"[28.941, 28.94]"
9363,"[28.94, 28.957]"
9364,"[28.957, 29.03]"
9365,"[29.03, 29.057]"
9366,"[29.057, 29.019]"
9367,"[29.019, 29.02]"
9368,"[29.02, 29.018]"
9369,"[29.018, 29.038]"
9370,"[29.038, 29.04]"
9371,"[29.04, 29.016]"
9372,"[29.016, 29.047]"
9373,"[29.047, 29.033]"
9374,"[29.033, 29.034]"
9375,"[29.034, 29.046]"
9376,"[29.046, 29.032]"
9377,"[29.032, 29.004]"
9378,"[29.004, 28.994]"
9379,"[28.994, 28.98]"
9380,"[28.98, 28.973]"
9381,"[28.973, 28.982]"
9382,"[28.982, 28.982]"
9383,"[28.982, 28.941]"
9384,"[28.941, 29.004]"
9385,"[29.004, 28.989]"
9386,"[28.989, 28.975]"
9387,"[28.975, 28.912]"
9388,"[28.912, 28.914]"
9389,"[28.914, 28.912]"
9390,"[28.912, 28.858]"
9391,"[28.858, 28.852]"
9392,"[28.852, 28.895]"
9393,"[28.895, 28.898]"
9394,"[28.898, 28.87]"
9395,"[28.87, 28.822]"
9396,"[28.822, 28.802]"
9397,"[28.802, 28.84]"
9398,"[28.84, 28.833]"
9399,"[28.833, 28.814]"
9400,"[28.814, 28.796]"
9401,"[28.796, 28.778]"
9402,"[28.778, 28.725]"
9403,"[28.725, 28.729]"
9404,"[28.729, 28.805]"
9405,"[28.805, 28.776]"
9406,"[28.776, 28.728]"
9407,"[28.728, 28.727]"
9408,"[28.727, 28.711]"
9409,"[28.711, 28.757]"
9410,"[28.757, 28.794]"
9411,"[28.794, 28.798]"
9412,"[28.798, 28.809]"
9413,"[28.809, 28.875]"
9414,"[28.875, 28.825]"
9415,"[28.825, 28.817]"
9416,"[28.817, 28.865]"
9417,"[28.865, 28.856]"
9418,"[28.856, 28.851]"
9419,"[28.851, 28.833]"
9420,"[28.833, 28.82]"
9421,"[28.82, 28.843]"
9422,"[28.843, 28.824]"
9423,"[28.824, 28.817]"
9424,"[28.817, 28.847]"
9425,"[28.847, 28.884]"
9426,"[28.884, 28.893]"
9427,"[28.893, 28.875]"
9428,"[28.875, 28.904]"
9429,"[28.904, 28.921]"
9430,"[28.921, 28.929]"
9431,"[28.929, 28.96]"
9432,"[28.96, 28.966]"
9433,"[28.966, 28.955]"
9434,"[28.955, 28.879]"
9435,"[28.879, 28.796]"
9436,"[28.796, 28.836]"
