,close
5748,"[66.55, 66.9]"
5749,"[66.9, 66.6]"
5750,"[66.6, 66.65]"
5751,"[66.65, 66.55]"
5752,"[66.55, 66.35]"
5753,"[66.35, 66.3]"
5754,"[66.3, 66.8]"
5755,"[66.8, 66.65]"
5756,"[66.65, 66.45]"
5757,"[66.45, 66.3]"
5758,"[66.3, 66.05]"
5759,"[66.05, 66.6]"
5760,"[66.6, 66.9]"
5761,"[66.9, 66.75]"
5762,"[66.75, 66.7]"
5763,"[66.7, 66.9]"
5764,"[66.9, 67.5]"
5765,"[67.5, 67.6]"
5766,"[67.6, 67.55]"
5767,"[67.55, 67.7]"
5768,"[67.7, 67.3]"
5769,"[67.3, 66.4]"
5770,"[66.4, 66.95]"
5771,"[66.95, 66.8]"
5772,"[66.8, 67.4]"
5773,"[67.4, 68.05]"
5774,"[68.05, 67.6]"
5775,"[67.6, 66.9]"
5776,"[66.9, 66.2]"
5777,"[66.2, 66.9]"
5778,"[66.9, 66.25]"
5779,"[66.25, 66.25]"
5780,"[66.25, 66.45]"
5781,"[66.45, 66.15]"
5782,"[66.15, 66.5]"
5783,"[66.5, 66.85]"
5784,"[66.85, 66.9]"
5785,"[66.9, 67.15]"
5786,"[67.15, 67.4]"
5787,"[67.4, 66.8]"
5788,"[66.8, 66.65]"
5789,"[66.65, 66.3]"
5790,"[66.3, 65.85]"
5791,"[65.85, 66.5]"
5792,"[66.5, 66.7]"
5793,"[66.7, 63.25]"
5794,"[63.25, 62.7]"
5795,"[62.7, 63.7]"
5796,"[63.7, 63.75]"
5797,"[63.75, 59.9]"
5798,"[59.9, 59.85]"
5799,"[59.85, 59.85]"
5800,"[59.85, 59.2]"
5801,"[59.2, 59.9]"
5802,"[59.9, 59.95]"
5803,"[59.95, 59.75]"
5804,"[59.75, 58.55]"
5805,"[58.55, 59.4]"
5806,"[59.4, 59.3]"
5807,"[59.3, 59.55]"
5808,"[59.55, 59.75]"
5809,"[59.75, 60.45]"
5810,"[60.45, 59.6]"
5811,"[59.6, 59.8]"
5812,"[59.8, 60.05]"
5813,"[60.05, 57.95]"
5814,"[57.95, 58.6]"
5815,"[58.6, 58.05]"
5816,"[58.05, 57.25]"
5817,"[57.25, 56.4]"
5818,"[56.4, 57.35]"
5819,"[57.35, 56.3]"
5820,"[56.3, 56.15]"
5821,"[56.15, 56.8]"
5822,"[56.8, 56.8]"
5823,"[56.8, 57.55]"
5824,"[57.55, 56.85]"
5825,"[56.85, 56.7]"
5826,"[56.7, 57.65]"
5827,"[57.65, 57.7]"
5828,"[57.7, 56.95]"
5829,"[56.95, 57.25]"
5830,"[57.25, 56.1]"
5831,"[56.1, 53.65]"
5832,"[53.65, 53.45]"
5833,"[53.45, 53.05]"
5834,"[53.05, 51.65]"
5835,"[51.65, 52.55]"
5836,"[52.55, 53.4]"
5837,"[53.4, 52.4]"
5838,"[52.4, 52.55]"
5839,"[52.55, 52.65]"
5840,"[52.65, 52.85]"
5841,"[52.85, 52.8]"
5842,"[52.8, 51.75]"
5843,"[51.75, 54.1]"
5844,"[54.1, 54.75]"
5845,"[54.75, 54.25]"
5846,"[54.25, 54.4]"
5847,"[54.4, 54.4]"
5848,"[54.4, 54.2]"
5849,"[54.2, 53.5]"
5850,"[53.5, 53.45]"
5851,"[53.45, 52.0]"
5852,"[52.0, 50.75]"
5853,"[50.75, 48.2]"
5854,"[48.2, 47.35]"
5855,"[47.35, 45.45]"
5856,"[45.45, 46.5]"
5857,"[46.5, 46.6]"
5858,"[46.6, 45.55]"
5859,"[45.55, 45.8]"
5860,"[45.8, 44.55]"
5861,"[44.55, 43.2]"
5862,"[43.2, 44.8]"
5863,"[44.8, 44.25]"
5864,"[44.25, 45.15]"
5865,"[45.15, 45.4]"
5866,"[45.4, 46.0]"
5867,"[46.0, 44.0]"
5868,"[44.0, 46.3]"
5869,"[46.3, 48.05]"
5870,"[48.05, 48.05]"
5871,"[48.05, 48.0]"
5872,"[48.0, 47.55]"
5873,"[47.55, 47.65]"
5874,"[47.65, 46.45]"
5875,"[46.45, 45.8]"
5876,"[45.8, 46.3]"
5877,"[46.3, 45.05]"
5878,"[45.05, 43.5]"
5879,"[43.5, 45.2]"
5880,"[45.2, 46.7]"
5881,"[46.7, 46.1]"
5882,"[46.1, 48.9]"
5883,"[48.9, 50.05]"
5884,"[50.05, 50.7]"
5885,"[50.7, 50.15]"
5886,"[50.15, 49.2]"
5887,"[49.2, 48.5]"
5888,"[48.5, 48.25]"
5889,"[48.25, 48.7]"
5890,"[48.7, 49.25]"
5891,"[49.25, 50.0]"
5892,"[50.0, 50.05]"
5893,"[50.05, 49.9]"
5894,"[49.9, 49.2]"
5895,"[49.2, 49.9]"
5896,"[49.9, 50.0]"
5897,"[50.0, 49.7]"
5898,"[49.7, 50.15]"
5899,"[50.15, 50.45]"
5900,"[50.45, 50.95]"
5901,"[50.95, 50.8]"
5902,"[50.8, 51.05]"
5903,"[51.05, 50.6]"
5904,"[50.6, 49.3]"
5905,"[49.3, 51.45]"
5906,"[51.45, 49.95]"
5907,"[49.95, 50.7]"
5908,"[50.7, 49.55]"
5909,"[49.55, 48.2]"
5910,"[48.2, 47.95]"
5911,"[47.95, 48.8]"
5912,"[48.8, 49.55]"
5913,"[49.55, 50.25]"
5914,"[50.25, 51.25]"
5915,"[51.25, 50.2]"
5916,"[50.2, 50.5]"
5917,"[50.5, 48.7]"
5918,"[48.7, 50.0]"
5919,"[50.0, 51.7]"
5920,"[51.7, 53.1]"
5921,"[53.1, 53.8]"
5922,"[53.8, 55.35]"
5923,"[55.35, 56.2]"
5924,"[56.2, 58.15]"
5925,"[58.15, 57.75]"
5926,"[57.75, 57.2]"
5927,"[57.2, 57.0]"
5928,"[57.0, 55.3]"
5929,"[55.3, 53.95]"
5930,"[53.95, 54.05]"
5931,"[54.05, 53.0]"
5932,"[53.0, 52.25]"
5933,"[52.25, 52.4]"
5934,"[52.4, 50.75]"
5935,"[50.75, 50.9]"
5936,"[50.9, 50.3]"
5937,"[50.3, 50.35]"
5938,"[50.35, 49.7]"
5939,"[49.7, 49.9]"
5940,"[49.9, 50.55]"
5941,"[50.55, 51.15]"
5942,"[51.15, 50.35]"
5943,"[50.35, 50.3]"
5944,"[50.3, 49.15]"
5945,"[49.15, 49.75]"
5946,"[49.75, 49.45]"
5947,"[49.45, 48.7]"
5948,"[48.7, 49.1]"
5949,"[49.1, 49.0]"
5950,"[49.0, 50.15]"
5951,"[50.15, 49.35]"
5952,"[49.35, 48.8]"
5953,"[48.8, 49.35]"
5954,"[49.35, 49.75]"
5955,"[49.75, 50.25]"
5956,"[50.25, 49.9]"
5957,"[49.9, 49.9]"
5958,"[49.9, 49.6]"
5959,"[49.6, 50.6]"
5960,"[50.6, 50.3]"
5961,"[50.3, 49.65]"
5962,"[49.65, 50.15]"
5963,"[50.15, 49.2]"
5964,"[49.2, 49.4]"
5965,"[49.4, 49.0]"
5966,"[49.0, 49.05]"
5967,"[49.05, 49.05]"
5968,"[49.05, 48.95]"
5969,"[48.95, 49.5]"
5970,"[49.5, 49.45]"
5971,"[49.45, 48.85]"
5972,"[48.85, 48.95]"
5973,"[48.95, 49.25]"
5974,"[49.25, 47.65]"
5975,"[47.65, 47.75]"
5976,"[47.75, 47.8]"
5977,"[47.8, 48.2]"
5978,"[48.2, 48.0]"
5979,"[48.0, 46.05]"
5980,"[46.05, 45.1]"
5981,"[45.1, 46.3]"
5982,"[46.3, 47.25]"
5983,"[47.25, 48.3]"
5984,"[48.3, 48.0]"
5985,"[48.0, 47.8]"
5986,"[47.8, 47.4]"
5987,"[47.4, 46.9]"
5988,"[46.9, 47.1]"
5989,"[47.1, 47.2]"
5990,"[47.2, 46.9]"
5991,"[46.9, 46.8]"
5992,"[46.8, 45.0]"
5993,"[45.0, 45.15]"
5994,"[45.15, 47.6]"
5995,"[47.6, 48.95]"
5996,"[48.95, 48.45]"
5997,"[48.45, 48.15]"
5998,"[48.15, 47.35]"
5999,"[47.35, 47.1]"
6000,"[47.1, 46.65]"
6001,"[46.65, 47.2]"
6002,"[47.2, 46.5]"
6003,"[46.5, 46.8]"
6004,"[46.8, 46.9]"
6005,"[46.9, 47.5]"
6006,"[47.5, 47.6]"
6007,"[47.6, 49.5]"
6008,"[49.5, 49.1]"
6009,"[49.1, 48.6]"
6010,"[48.6, 48.4]"
6011,"[48.4, 48.95]"
6012,"[48.95, 49.65]"
6013,"[49.65, 48.6]"
6014,"[48.6, 48.65]"
6015,"[48.65, 50.05]"
6016,"[50.05, 50.2]"
6017,"[50.2, 51.45]"
6018,"[51.45, 50.5]"
6019,"[50.5, 50.35]"
6020,"[50.35, 50.9]"
6021,"[50.9, 50.1]"
6022,"[50.1, 49.5]"
6023,"[49.5, 49.35]"
6024,"[49.35, 49.55]"
6025,"[49.55, 49.1]"
6026,"[49.1, 49.7]"
6027,"[49.7, 50.4]"
6028,"[50.4, 50.2]"
6029,"[50.2, 51.95]"
6030,"[51.95, 52.4]"
6031,"[52.4, 53.3]"
6032,"[53.3, 53.8]"
6033,"[53.8, 53.4]"
6034,"[53.4, 52.8]"
6035,"[52.8, 53.65]"
6036,"[53.65, 53.25]"
6037,"[53.25, 52.85]"
6038,"[52.85, 52.2]"
6039,"[52.2, 52.4]"
6040,"[52.4, 52.3]"
6041,"[52.3, 53.05]"
6042,"[53.05, 51.75]"
6043,"[51.75, 52.75]"
6044,"[52.75, 53.2]"
6045,"[53.2, 53.0]"
6046,"[53.0, 53.4]"
6047,"[53.4, 53.35]"
6048,"[53.35, 54.5]"
6049,"[54.5, 54.8]"
6050,"[54.8, 55.6]"
6051,"[55.6, 55.8]"
6052,"[55.8, 55.1]"
6053,"[55.1, 56.7]"
6054,"[56.7, 56.0]"
6055,"[56.0, 57.0]"
6056,"[57.0, 55.35]"
6057,"[55.35, 56.2]"
6058,"[56.2, 57.4]"
6059,"[57.4, 56.75]"
6060,"[56.75, 55.85]"
6061,"[55.85, 56.25]"
6062,"[56.25, 55.3]"
6063,"[55.3, 55.05]"
6064,"[55.05, 54.05]"
6065,"[54.05, 53.5]"
6066,"[53.5, 53.6]"
6067,"[53.6, 54.55]"
6068,"[54.55, 53.5]"
6069,"[53.5, 53.25]"
6070,"[53.25, 52.25]"
6071,"[52.25, 52.5]"
6072,"[52.5, 51.95]"
6073,"[51.95, 52.75]"
6074,"[52.75, 52.95]"
6075,"[52.95, 52.35]"
6076,"[52.35, 51.4]"
6077,"[51.4, 51.8]"
6078,"[51.8, 53.15]"
6079,"[53.15, 52.7]"
6080,"[52.7, 52.65]"
6081,"[52.65, 52.25]"
6082,"[52.25, 53.7]"
6083,"[53.7, 54.25]"
6084,"[54.25, 52.8]"
6085,"[52.8, 52.8]"
6086,"[52.8, 53.0]"
6087,"[53.0, 52.95]"
6088,"[52.95, 52.7]"
6089,"[52.7, 52.0]"
6090,"[52.0, 52.2]"
6091,"[52.2, 52.7]"
6092,"[52.7, 51.8]"
6093,"[51.8, 53.3]"
6094,"[53.3, 53.25]"
6095,"[53.25, 53.3]"
6096,"[53.3, 52.9]"
6097,"[52.9, 53.8]"
6098,"[53.8, 53.4]"
6099,"[53.4, 54.2]"
6100,"[54.2, 53.7]"
6101,"[53.7, 53.6]"
6102,"[53.6, 53.9]"
6103,"[53.9, 54.2]"
6104,"[54.2, 53.65]"
6105,"[53.65, 53.55]"
6106,"[53.55, 53.25]"
6107,"[53.25, 53.3]"
6108,"[53.3, 52.7]"
6109,"[52.7, 52.65]"
6110,"[52.65, 53.0]"
6111,"[53.0, 52.75]"
6112,"[52.75, 53.8]"
6113,"[53.8, 53.7]"
6114,"[53.7, 53.35]"
6115,"[53.35, 53.95]"
6116,"[53.95, 54.1]"
6117,"[54.1, 54.25]"
6118,"[54.25, 55.65]"
6119,"[55.65, 55.7]"
6120,"[55.7, 55.1]"
6121,"[55.1, 54.8]"
6122,"[54.8, 54.85]"
6123,"[54.85, 54.95]"
6124,"[54.95, 55.65]"
6125,"[55.65, 56.25]"
6126,"[56.25, 55.5]"
6127,"[55.5, 55.75]"
6128,"[55.75, 56.1]"
6129,"[56.1, 57.8]"
6130,"[57.8, 56.95]"
6131,"[56.95, 56.4]"
6132,"[56.4, 56.15]"
6133,"[56.15, 56.05]"
6134,"[56.05, 55.5]"
6135,"[55.5, 56.3]"
6136,"[56.3, 56.65]"
6137,"[56.65, 56.5]"
6138,"[56.5, 57.15]"
6139,"[57.15, 57.4]"
6140,"[57.4, 57.15]"
6141,"[57.15, 57.4]"
6142,"[57.4, 57.7]"
6143,"[57.7, 55.85]"
6144,"[55.85, 57.0]"
6145,"[57.0, 57.15]"
6146,"[57.15, 57.15]"
6147,"[57.15, 56.9]"
6148,"[56.9, 57.6]"
6149,"[57.6, 57.25]"
6150,"[57.25, 58.05]"
6151,"[58.05, 57.8]"
6152,"[57.8, 56.65]"
6153,"[56.65, 55.0]"
6154,"[55.0, 55.25]"
6155,"[55.25, 54.7]"
6156,"[54.7, 54.2]"
6157,"[54.2, 54.95]"
6158,"[54.95, 55.7]"
6159,"[55.7, 56.35]"
6160,"[56.35, 56.05]"
6161,"[56.05, 56.2]"
6162,"[56.2, 57.3]"
6163,"[57.3, 56.8]"
6164,"[56.8, 57.3]"
6165,"[57.3, 57.05]"
6166,"[57.05, 56.55]"
6167,"[56.55, 56.5]"
6168,"[56.5, 56.5]"
6169,"[56.5, 56.8]"
6170,"[56.8, 57.05]"
6171,"[57.05, 57.75]"
6172,"[57.75, 57.25]"
6173,"[57.25, 57.4]"
6174,"[57.4, 56.9]"
6175,"[56.9, 56.95]"
6176,"[56.95, 58.2]"
6177,"[58.2, 57.2]"
6178,"[57.2, 56.9]"
6179,"[56.9, 56.9]"
6180,"[56.9, 56.15]"
6181,"[56.15, 56.1]"
6182,"[56.1, 55.6]"
6183,"[55.6, 54.4]"
6184,"[54.4, 54.45]"
6185,"[54.45, 55.4]"
6186,"[55.4, 55.0]"
6187,"[55.0, 53.6]"
6188,"[53.6, 52.3]"
6189,"[52.3, 53.25]"
6190,"[53.25, 53.65]"
6191,"[53.65, 54.0]"
6192,"[54.0, 54.15]"
6193,"[54.15, 54.2]"
6194,"[54.2, 53.85]"
6195,"[53.85, 54.35]"
6196,"[54.35, 54.95]"
6197,"[54.95, 55.4]"
6198,"[55.4, 55.35]"
6199,"[55.35, 55.65]"
6200,"[55.65, 54.75]"
6201,"[54.75, 54.85]"
6202,"[54.85, 52.9]"
6203,"[52.9, 52.9]"
6204,"[52.9, 53.0]"
6205,"[53.0, 52.8]"
6206,"[52.8, 53.0]"
6207,"[53.0, 53.4]"
6208,"[53.4, 53.05]"
6209,"[53.05, 53.05]"
6210,"[53.05, 53.05]"
6211,"[53.05, 53.5]"
6212,"[53.5, 52.9]"
6213,"[52.9, 52.75]"
6214,"[52.75, 50.75]"
6215,"[50.75, 50.45]"
6216,"[50.45, 51.1]"
6217,"[51.1, 51.75]"
6218,"[51.75, 51.55]"
6219,"[51.55, 52.45]"
6220,"[52.45, 52.8]"
6221,"[52.8, 54.55]"
6222,"[54.55, 53.75]"
6223,"[53.75, 53.7]"
6224,"[53.7, 54.05]"
6225,"[54.05, 53.55]"
6226,"[53.55, 54.05]"
6227,"[54.05, 53.0]"
6228,"[53.0, 51.1]"
6229,"[51.1, 51.45]"
6230,"[51.45, 51.0]"
6231,"[51.0, 51.1]"
6232,"[51.1, 50.95]"
6233,"[50.95, 51.55]"
6234,"[51.55, 51.5]"
6235,"[51.5, 49.7]"
6236,"[49.7, 50.1]"
6237,"[50.1, 50.25]"
6238,"[50.25, 50.65]"
6239,"[50.65, 50.55]"
6240,"[50.55, 50.15]"
6241,"[50.15, 50.3]"
6242,"[50.3, 49.55]"
6243,"[49.55, 49.1]"
6244,"[49.1, 50.2]"
6245,"[50.2, 49.2]"
6246,"[49.2, 49.35]"
6247,"[49.35, 49.15]"
6248,"[49.15, 49.0]"
6249,"[49.0, 48.1]"
6250,"[48.1, 48.9]"
6251,"[48.9, 49.55]"
6252,"[49.55, 49.3]"
6253,"[49.3, 48.55]"
6254,"[48.55, 49.2]"
6255,"[49.2, 48.9]"
6256,"[48.9, 49.75]"
6257,"[49.75, 49.65]"
6258,"[49.65, 49.5]"
6259,"[49.5, 49.3]"
6260,"[49.3, 48.9]"
6261,"[48.9, 48.35]"
6262,"[48.35, 47.7]"
6263,"[47.7, 48.35]"
6264,"[48.35, 48.3]"
6265,"[48.3, 47.75]"
6266,"[47.75, 47.65]"
6267,"[47.65, 46.4]"
6268,"[46.4, 46.55]"
6269,"[46.55, 45.7]"
6270,"[45.7, 45.75]"
6271,"[45.75, 45.5]"
6272,"[45.5, 45.5]"
6273,"[45.5, 46.3]"
6274,"[46.3, 45.15]"
6275,"[45.15, 45.95]"
6276,"[45.95, 46.3]"
6277,"[46.3, 46.65]"
6278,"[46.65, 46.7]"
6279,"[46.7, 46.2]"
6280,"[46.2, 46.55]"
6281,"[46.55, 46.1]"
6282,"[46.1, 46.45]"
6283,"[46.45, 46.9]"
6284,"[46.9, 48.25]"
6285,"[48.25, 49.55]"
6286,"[49.55, 49.4]"
6287,"[49.4, 49.1]"
6288,"[49.1, 47.4]"
6289,"[47.4, 46.6]"
6290,"[46.6, 46.5]"
6291,"[46.5, 46.95]"
6292,"[46.95, 48.15]"
6293,"[48.15, 47.75]"
6294,"[47.75, 47.9]"
6295,"[47.9, 47.2]"
6296,"[47.2, 47.9]"
6297,"[47.9, 47.45]"
6298,"[47.45, 48.25]"
6299,"[48.25, 47.7]"
6300,"[47.7, 47.5]"
6301,"[47.5, 47.9]"
6302,"[47.9, 48.5]"
6303,"[48.5, 48.5]"
6304,"[48.5, 48.7]"
6305,"[48.7, 48.9]"
6306,"[48.9, 48.35]"
6307,"[48.35, 48.35]"
6308,"[48.35, 48.35]"
6309,"[48.35, 47.7]"
6310,"[47.7, 48.4]"
6311,"[48.4, 48.0]"
6312,"[48.0, 47.65]"
6313,"[47.65, 47.5]"
6314,"[47.5, 47.7]"
6315,"[47.7, 47.85]"
6316,"[47.85, 48.15]"
6317,"[48.15, 47.75]"
6318,"[47.75, 48.0]"
6319,"[48.0, 48.2]"
6320,"[48.2, 47.95]"
6321,"[47.95, 48.65]"
6322,"[48.65, 48.4]"
6323,"[48.4, 48.3]"
6324,"[48.3, 48.3]"
6325,"[48.3, 48.7]"
6326,"[48.7, 48.65]"
6327,"[48.65, 49.0]"
6328,"[49.0, 48.85]"
6329,"[48.85, 48.7]"
6330,"[48.7, 49.45]"
6331,"[49.45, 49.2]"
6332,"[49.2, 48.8]"
6333,"[48.8, 48.6]"
6334,"[48.6, 48.3]"
6335,"[48.3, 48.4]"
6336,"[48.4, 48.55]"
6337,"[48.55, 48.5]"
6338,"[48.5, 47.8]"
6339,"[47.8, 48.3]"
6340,"[48.3, 48.25]"
6341,"[48.25, 47.85]"
6342,"[47.85, 48.3]"
6343,"[48.3, 48.35]"
6344,"[48.35, 48.45]"
6345,"[48.45, 48.1]"
6346,"[48.1, 47.85]"
6347,"[47.85, 48.1]"
6348,"[48.1, 48.0]"
6349,"[48.0, 48.45]"
6350,"[48.45, 48.65]"
6351,"[48.65, 48.7]"
6352,"[48.7, 49.5]"
6353,"[49.5, 49.7]"
6354,"[49.7, 49.45]"
6355,"[49.45, 49.35]"
6356,"[49.35, 49.45]"
6357,"[49.45, 49.65]"
6358,"[49.65, 49.4]"
6359,"[49.4, 48.5]"
6360,"[48.5, 48.55]"
6361,"[48.55, 48.7]"
6362,"[48.7, 49.0]"
6363,"[49.0, 48.55]"
6364,"[48.55, 48.65]"
6365,"[48.65, 48.5]"
6366,"[48.5, 49.2]"
6367,"[49.2, 49.15]"
6368,"[49.15, 50.05]"
6369,"[50.05, 50.15]"
6370,"[50.15, 49.8]"
6371,"[49.8, 49.9]"
6372,"[49.9, 50.15]"
6373,"[50.15, 50.2]"
6374,"[50.2, 50.65]"
6375,"[50.65, 50.9]"
6376,"[50.9, 50.65]"
6377,"[50.65, 50.6]"
6378,"[50.6, 51.2]"
6379,"[51.2, 51.5]"
6380,"[51.5, 51.5]"
6381,"[51.5, 51.9]"
6382,"[51.9, 51.9]"
6383,"[51.9, 51.15]"
6384,"[51.15, 51.3]"
6385,"[51.3, 51.55]"
6386,"[51.55, 51.55]"
6387,"[51.55, 51.8]"
6388,"[51.8, 51.35]"
6389,"[51.35, 50.4]"
6390,"[50.4, 50.4]"
6391,"[50.4, 50.55]"
6392,"[50.55, 50.05]"
6393,"[50.05, 49.15]"
6394,"[49.15, 49.3]"
6395,"[49.3, 49.45]"
6396,"[49.45, 49.55]"
6397,"[49.55, 49.4]"
6398,"[49.4, 49.65]"
6399,"[49.65, 50.25]"
6400,"[50.25, 51.0]"
6401,"[51.0, 51.05]"
6402,"[51.05, 51.1]"
6403,"[51.1, 51.0]"
6404,"[51.0, 50.35]"
6405,"[50.35, 50.6]"
6406,"[50.6, 49.65]"
6407,"[49.65, 49.85]"
6408,"[49.85, 50.15]"
6409,"[50.15, 50.15]"
6410,"[50.15, 50.0]"
6411,"[50.0, 50.3]"
6412,"[50.3, 50.45]"
6413,"[50.45, 50.45]"
6414,"[50.45, 50.65]"
6415,"[50.65, 50.55]"
6416,"[50.55, 50.6]"
6417,"[50.6, 50.7]"
6418,"[50.7, 50.8]"
6419,"[50.8, 50.8]"
6420,"[50.8, 50.65]"
6421,"[50.65, 51.05]"
6422,"[51.05, 50.85]"
6423,"[50.85, 51.25]"
6424,"[51.25, 50.95]"
6425,"[50.95, 51.3]"
6426,"[51.3, 51.25]"
6427,"[51.25, 51.65]"
6428,"[51.65, 51.3]"
6429,"[51.3, 51.4]"
6430,"[51.4, 51.25]"
6431,"[51.25, 51.1]"
6432,"[51.1, 51.3]"
6433,"[51.3, 51.3]"
6434,"[51.3, 51.05]"
6435,"[51.05, 51.25]"
6436,"[51.25, 51.65]"
6437,"[51.65, 51.95]"
6438,"[51.95, 51.8]"
6439,"[51.8, 51.6]"
6440,"[51.6, 51.7]"
6441,"[51.7, 51.55]"
6442,"[51.55, 52.2]"
6443,"[52.2, 52.5]"
6444,"[52.5, 52.25]"
6445,"[52.25, 53.05]"
6446,"[53.05, 52.35]"
6447,"[52.35, 52.6]"
6448,"[52.6, 53.0]"
6449,"[53.0, 52.6]"
6450,"[52.6, 52.5]"
6451,"[52.5, 52.25]"
6452,"[52.25, 52.55]"
6453,"[52.55, 52.85]"
6454,"[52.85, 53.75]"
6455,"[53.75, 53.35]"
6456,"[53.35, 53.65]"
6457,"[53.65, 53.4]"
6458,"[53.4, 53.25]"
6459,"[53.25, 53.0]"
6460,"[53.0, 52.9]"
6461,"[52.9, 52.45]"
6462,"[52.45, 51.7]"
6463,"[51.7, 51.6]"
6464,"[51.6, 51.6]"
6465,"[51.6, 51.3]"
6466,"[51.3, 51.05]"
6467,"[51.05, 51.9]"
6468,"[51.9, 51.85]"
6469,"[51.85, 51.6]"
6470,"[51.6, 51.7]"
6471,"[51.7, 51.85]"
6472,"[51.85, 52.05]"
6473,"[52.05, 52.35]"
6474,"[52.35, 51.9]"
6475,"[51.9, 52.1]"
6476,"[52.1, 51.7]"
6477,"[51.7, 52.4]"
6478,"[52.4, 52.2]"
6479,"[52.2, 52.35]"
6480,"[52.35, 52.5]"
6481,"[52.5, 52.95]"
6482,"[52.95, 53.15]"
6483,"[53.15, 53.25]"
6484,"[53.25, 53.05]"
6485,"[53.05, 53.2]"
6486,"[53.2, 53.1]"
6487,"[53.1, 53.5]"
6488,"[53.5, 52.75]"
6489,"[52.75, 52.75]"
6490,"[52.75, 52.85]"
6491,"[52.85, 53.1]"
6492,"[53.1, 53.25]"
6493,"[53.25, 53.45]"
6494,"[53.45, 53.5]"
6495,"[53.5, 53.4]"
6496,"[53.4, 53.25]"
6497,"[53.25, 53.25]"
6498,"[53.25, 53.4]"
6499,"[53.4, 53.15]"
6500,"[53.15, 53.1]"
6501,"[53.1, 52.5]"
6502,"[52.5, 52.35]"
6503,"[52.35, 51.9]"
6504,"[51.9, 51.5]"
6505,"[51.5, 51.75]"
6506,"[51.75, 51.8]"
6507,"[51.8, 51.7]"
6508,"[51.7, 51.7]"
6509,"[51.7, 51.5]"
6510,"[51.5, 51.55]"
6511,"[51.55, 51.05]"
6512,"[51.05, 51.1]"
6513,"[51.1, 51.2]"
6514,"[51.2, 50.85]"
6515,"[50.85, 50.3]"
6516,"[50.3, 50.35]"
6517,"[50.35, 50.55]"
6518,"[50.55, 50.4]"
6519,"[50.4, 50.4]"
6520,"[50.4, 50.55]"
6521,"[50.55, 50.4]"
6522,"[50.4, 50.3]"
6523,"[50.3, 50.15]"
6524,"[50.15, 49.85]"
6525,"[49.85, 49.55]"
6526,"[49.55, 48.7]"
6527,"[48.7, 48.75]"
6528,"[48.75, 48.95]"
6529,"[48.95, 48.95]"
6530,"[48.95, 48.55]"
6531,"[48.55, 48.4]"
6532,"[48.4, 48.8]"
6533,"[48.8, 48.95]"
6534,"[48.95, 48.9]"
6535,"[48.9, 49.0]"
6536,"[49.0, 48.65]"
6537,"[48.65, 49.3]"
6538,"[49.3, 48.4]"
6539,"[48.4, 48.5]"
6540,"[48.5, 48.7]"
6541,"[48.7, 48.65]"
6542,"[48.65, 49.0]"
6543,"[49.0, 48.8]"
6544,"[48.8, 48.45]"
6545,"[48.45, 48.5]"
6546,"[48.5, 47.95]"
6547,"[47.95, 47.0]"
6548,"[47.0, 46.55]"
6549,"[46.55, 46.9]"
6550,"[46.9, 47.15]"
6551,"[47.15, 47.15]"
6552,"[47.15, 46.8]"
6553,"[46.8, 47.1]"
6554,"[47.1, 47.25]"
6555,"[47.25, 46.95]"
6556,"[46.95, 46.75]"
6557,"[46.75, 46.9]"
6558,"[46.9, 46.3]"
6559,"[46.3, 46.6]"
6560,"[46.6, 47.3]"
6561,"[47.3, 47.4]"
6562,"[47.4, 47.25]"
6563,"[47.25, 47.7]"
6564,"[47.7, 48.0]"
6565,"[48.0, 48.45]"
6566,"[48.45, 48.5]"
6567,"[48.5, 47.8]"
6568,"[47.8, 47.25]"
6569,"[47.25, 47.45]"
6570,"[47.45, 47.25]"
6571,"[47.25, 47.45]"
6572,"[47.45, 46.75]"
6573,"[46.75, 47.15]"
6574,"[47.15, 47.35]"
6575,"[47.35, 48.0]"
6576,"[48.0, 47.35]"
6577,"[47.35, 47.55]"
6578,"[47.55, 47.6]"
6579,"[47.6, 47.7]"
6580,"[47.7, 48.3]"
6581,"[48.3, 48.3]"
6582,"[48.3, 48.25]"
6583,"[48.25, 48.2]"
6584,"[48.2, 48.85]"
6585,"[48.85, 46.15]"
6586,"[46.15, 46.6]"
6587,"[46.6, 47.75]"
6588,"[47.75, 47.25]"
6589,"[47.25, 47.7]"
6590,"[47.7, 48.4]"
6591,"[48.4, 48.3]"
6592,"[48.3, 48.0]"
6593,"[48.0, 47.85]"
6594,"[47.85, 48.15]"
6595,"[48.15, 48.05]"
6596,"[48.05, 49.05]"
6597,"[49.05, 48.7]"
6598,"[48.7, 48.85]"
6599,"[48.85, 48.6]"
6600,"[48.6, 48.7]"
6601,"[48.7, 48.35]"
6602,"[48.35, 48.45]"
6603,"[48.45, 48.05]"
6604,"[48.05, 47.9]"
6605,"[47.9, 47.45]"
6606,"[47.45, 47.7]"
6607,"[47.7, 48.1]"
6608,"[48.1, 47.85]"
6609,"[47.85, 47.8]"
6610,"[47.8, 47.8]"
6611,"[47.8, 48.05]"
6612,"[48.05, 49.05]"
6613,"[49.05, 48.95]"
6614,"[48.95, 50.25]"
6615,"[50.25, 50.45]"
6616,"[50.45, 50.35]"
6617,"[50.35, 50.6]"
6618,"[50.6, 50.25]"
6619,"[50.25, 50.8]"
6620,"[50.8, 51.55]"
6621,"[51.55, 51.3]"
